survey id,image,class,x,y,chip name
,6b RGB.tif,6b RGB,633.351309707242,269.4106317411402,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000001.png
,6b RGB.tif,6b RGB,731.0323574730354,255.231124807396,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000002.png
,6b RGB.tif,6b RGB,694.7958397534669,668.0123266563944,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000003.png
,6b RGB.tif,6b RGB,475.8012326656394,653.8328197226502,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000004.png
,6b RGB.tif,6b RGB,356.0631741140216,513.6132511556241,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000005.png
,6b RGB.tif,6b RGB,1260.4006163328197,524.6417565485363,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000006.png
,6b RGB.tif,6b RGB,1747.2303543913713,1564.4722650231124,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000007.png
,6b RGB.tif,6b RGB,1428.9791987673343,1525.084745762712,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000008.png
,6b RGB.tif,6b RGB,1230.4661016949153,1491.9992295839754,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000009.png
,6b RGB.tif,6b RGB,2024.5184899845917,2018.2164869029275,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000010.png
,6b RGB.tif,6b RGB,1948.8944530046224,1961.4984591679506,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000011.png
,6b RGB.tif,6b RGB,1094.9730354391372,1969.375963020031,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000012.png
,6b RGB.tif,6b RGB,723.1548536209554,1955.1964560862866,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000013.png
,6b RGB.tif,6b RGB,541.9722650231125,1414.79969183359,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000014.png
,6b RGB.tif,6b RGB,461.6217257318952,1392.7426810477657,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000015.png
,6b RGB.tif,6b RGB,1542.415254237288,149.67257318952235,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000016.png
,6b RGB.tif,6b RGB,1896.9029275808937,811.3828967642527,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000017.png
,6b RGB.tif,6b RGB,984.6879815100154,612.8697996918336,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000018.png
,6b RGB.tif,6b RGB,1781.8913713405238,381.271186440678,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000019.png
,6b RGB.tif,6b RGB,1701.5408320493066,231.59861325115563,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000020.png
,6b RGB.tif,6b RGB,938.9984591679507,1739.3528505392912,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000021.png
,6b RGB.tif,6b RGB,1592.831278890601,1904.7804314329737,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000022.png
,6b RGB.tif,6b RGB,1551.8682588597842,1887.4499229583976,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000023.png
,6b RGB.tif,6b RGB,168.57858243451463,1246.2211093990754,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000024.png
,6b RGB.tif,6b RGB,718.4283513097073,419.08320493066253,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000025.png
,6b RGB.tif,6b RGB,1762.9853620955316,1630.6432973805854,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000026.png
,6b RGB.tif,6b RGB,59.869029275808934,218.99460708782743,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000027.png
,6b RGB.tif,6b RGB,1165.8705701078582,756.2403697996918,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000028.png
,6b RGB.tif,6b RGB,1285.6086286594762,387.5731895223421,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000029.png
,6b RGB.tif,6b RGB,1570.7742681047766,1350.204160246533,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000030.png
,6b RGB.tif,6b RGB,1400.620184899846,1006.7449922958398,C:/Users/yadava/Desktop/mybox-selected/6b RGB/6b-rgb- chips\6b RGB\0000000031.png
