survey id,image,class,x,y,chip name
,/data/raw/3b RGB,3b RGB,263.1086286594761,118.16255778120185,0000000001.png
,/data/raw/3b RGB,3b RGB,159.1255778120185,255.231124807396,0000000002.png
,/data/raw/3b RGB,3b RGB,656.9838212634822,118.16255778120185,0000000003.png
,/data/raw/3b RGB,3b RGB,1841.7604006163328,26.78351309707242,0000000004.png
,/data/raw/3b RGB,3b RGB,998.8674884437596,225.29661016949152,0000000005.png
,/data/raw/3b RGB,3b RGB,1148.540061633282,289.89214175654854,0000000006.png
,/data/raw/3b RGB,3b RGB,1186.3520801232667,354.48767334360554,0000000007.png
,/data/raw/3b RGB,3b RGB,1361.2326656394453,313.5246533127889,0000000008.png
,/data/raw/3b RGB,3b RGB,1320.2696456086287,411.2057010785824,0000000009.png
,/data/raw/3b RGB,3b RGB,1191.0785824345146,512.037750385208,00000000010.png
,/data/raw/3b RGB,3b RGB,1520.3582434514637,499.4337442218798,00000000011.png
,/data/raw/3b RGB,3b RGB,1679.4838212634822,806.6563944530046,00000000012.png
,/data/raw/3b RGB,3b RGB,1685.7858243451465,910.6394453004623,00000000013.png
,/data/raw/3b RGB,3b RGB,1580.2272727272727,1076.0670261941448,00000000014.png
,/data/raw/3b RGB,3b RGB,1239.9191063174114,1156.417565485362,00000000015.png
,/data/raw/3b RGB,3b RGB,1458.913713405239,1347.053158705701,00000000016.png
,/data/raw/3b RGB,3b RGB,348.1856702619414,1460.4892141756548,00000000017.png
,/data/raw/3b RGB,3b RGB,294.6186440677966,962.6309707241911,00000000018.png
,/data/raw/3b RGB,3b RGB,463.19722650231125,800.3543913713405,00000000019.png
,/data/raw/3b RGB,3b RGB,557.7272727272727,630.2003081664099,00000000020.png
,/data/raw/3b RGB,3b RGB,575.057781201849,239.47611710323574,00000000021.png
,/data/raw/3b RGB,3b RGB,780.9993104214096,822.5989300486668,00000000022.png
,/data/raw/3b RGB,3b RGB,1813.5764423900016,1871.3448039719226,00000000023.png
,/data/raw/3b RGB,3b RGB,1951.1508974362857,534.1139328177542,00000000024.png
,/data/raw/3b RGB,3b RGB,2036.990636639139,602.2407099628759,00000000025.png
,/data/raw/3b RGB,3b RGB,1127.7621554475538,811.2135308006544,00000000026.png
,/data/raw/3b RGB,3b RGB,861.04917433107,909.9619355738854,00000000027.png
,/data/raw/3b RGB,3b RGB,588.8744223002643,563.6760749274157,00000000028.png
,/data/raw/3b RGB,3b RGB,1712.6127168801786,13.272748555821384,00000000029.png
