survey id,image,class,x,y,chip name
,/data/raw/2a RGB,2a RGB,1015.2394625161089,254.21989772212746,0000000001.png
,/data/raw/2a RGB,2a RGB,939.7935573856711,757.7393080491798,0000000002.png
,/data/raw/2a RGB,2a RGB,783.981362007593,1095.6057527637493,0000000003.png
,/data/raw/2a RGB,2a RGB,964.3954829716835,1151.3701174253772,0000000004.png
,/data/raw/2a RGB,2a RGB,1172.6917862665878,1397.3893732855006,0000000005.png
,/data/raw/2a RGB,2a RGB,1153.010245797778,1535.1601565671697,0000000006.png
,/data/raw/2a RGB,2a RGB,1253.058076514228,1795.9405677789002,0000000007.png
,/data/raw/2a RGB,2a RGB,882.3890643516423,1986.1954589773957,0000000008.png
,/data/raw/2a RGB,2a RGB,372.3091405349866,1469.5550216711367,0000000009.png
,/data/raw/2a RGB,2a RGB,885.669321096444,674.0927610567379,00000000010.png
,/data/raw/2a RGB,2a RGB,1671.2908114764377,774.1405917731881,00000000011.png
