survey id,image,class,x,y,chip name
,2b RGB.tif,2b RGB,894.884437596302,103.98305084745763,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000001.png
,2b RGB.tif,2b RGB,1113.8790446841294,154.3990755007704,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000002.png
,2b RGB.tif,2b RGB,1214.711093990755,17.33050847457627,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000003.png
,2b RGB.tif,2b RGB,1603.8597842835131,69.32203389830508,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000004.png
,2b RGB.tif,2b RGB,1898.4784283513097,176.45608628659477,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000005.png
,2b RGB.tif,2b RGB,1950.4699537750384,45.68952234206471,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000006.png
,2b RGB.tif,2b RGB,152.82357473035438,463.19722650231125,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000007.png
,2b RGB.tif,2b RGB,7.877503852080123,436.4137134052388,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000008.png
,2b RGB.tif,2b RGB,168.57858243451463,527.7927580893682,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000009.png
,2b RGB.tif,2b RGB,203.23959938366718,814.5338983050848,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000010.png
,2b RGB.tif,2b RGB,855.4969183359013,720.0038520801232,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000011.png
,2b RGB.tif,2b RGB,1011.4714946070878,792.4768875192603,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000012.png
,2b RGB.tif,2b RGB,931.1209553158706,893.308936825886,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000013.png
,2b RGB.tif,2b RGB,1526.660246533128,1039.8305084745762,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000014.png
,2b RGB.tif,2b RGB,1532.962249614792,1013.0469953775039,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000015.png
,2b RGB.tif,2b RGB,836.5909090909091,1301.3636363636363,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000016.png
,2b RGB.tif,2b RGB,905.9129429892142,1422.6771956856703,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000017.png
,2b RGB.tif,2b RGB,1020.924499229584,1789.768875192604,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000018.png
,2b RGB.tif,2b RGB,883.8559322033898,1764.5608628659477,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000019.png
,2b RGB.tif,2b RGB,653.8328197226502,1882.7234206471494,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000020.png
,2b RGB.tif,2b RGB,1584.9537750385207,1729.8998459167951,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000021.png
,2b RGB.tif,2b RGB,1865.3929121725732,1553.4437596302002,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000022.png
,2b RGB.tif,2b RGB,1966.2249614791988,1907.9314329738058,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000023.png
,2b RGB.tif,2b RGB,1361.2326656394453,1403.7711864406779,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000024.png
,2b RGB.tif,2b RGB,1115.4545454545455,1060.3120184899847,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/2b RGB/2b\2b RGB\0000000025.png
