survey id,image,class,x,y,chip name
,3a RGB.tif,3a RGB,1074.2694542305408,54.4818058712498,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000001.png
,3a RGB.tif,3a RGB,917.8088835233619,69.84846906570486,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000002.png
,3a RGB.tif,3a RGB,820.0210268313751,180.20905018951856,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000003.png
,3a RGB.tif,3a RGB,1356.4572692559884,85.21513226015993,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000004.png
,3a RGB.tif,3a RGB,305.39744806556126,359.20556986758874,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000005.png
,3a RGB.tif,3a RGB,273.4034296967882,520.6299352736711,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000006.png
,3a RGB.tif,3a RGB,182.06621338963797,644.5409744085723,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000007.png
,3a RGB.tif,3a RGB,1065.818271083866,406.6588415856147,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000008.png
,3a RGB.tif,3a RGB,1764.8462144630598,423.93519760068983,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000009.png
,3a RGB.tif,3a RGB,1679.7933848503824,519.6196309149522,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000010.png
,3a RGB.tif,3a RGB,1558.8588927448563,471.77741425782096,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000011.png
,3a RGB.tif,3a RGB,1370.147927041728,487.724819810198,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000012.png
,3a RGB.tif,3a RGB,1185.4238127266938,546.1986401689138,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000013.png
,3a RGB.tif,3a RGB,1528.2930321028005,628.5935688561952,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000014.png
,3a RGB.tif,3a RGB,877.1073053807376,931.5942743513592,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000015.png
,3a RGB.tif,3a RGB,699.0279433791939,902.3573641720012,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000016.png
,3a RGB.tif,3a RGB,555.5012934078005,875.7783549180396,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000017.png
,3a RGB.tif,3a RGB,733.5806554093442,568.7907980347813,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000018.png
,3a RGB.tif,3a RGB,899.6994632466051,381.40878279435105,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000019.png
,3a RGB.tif,3a RGB,317.61916058484286,1067.147221546564,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000020.png
,3a RGB.tif,3a RGB,236.55318236025954,847.8703952013797,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000021.png
,3a RGB.tif,3a RGB,229.9084300467691,1194.7264659655805,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000022.png
,3a RGB.tif,3a RGB,526.2643832284425,1081.765676636243,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000023.png
,3a RGB.tif,3a RGB,607.3303614530258,1177.4501099505053,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000024.png
,3a RGB.tif,3a RGB,729.5938040212499,1294.397750667937,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000025.png
,3a RGB.tif,3a RGB,523.6064823030464,1275.7924441901637,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000026.png
,3a RGB.tif,3a RGB,527.5933336911406,1452.5428557290093,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000027.png
,3a RGB.tif,3a RGB,267.11904300231555,1512.3456265504233,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000028.png
,3a RGB.tif,3a RGB,239.21108328565572,1544.2404376551774,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/3a RGB/3a\3a RGB\0000000029.png
