survey id,image,class,x,y,chip name
,4a RGB.tif,4a RGB,644.0647149460709,36.21879815100154,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000001.png
,4a RGB.tif,4a RGB,163.77195685670262,289.75038520801235,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000002.png
,4a RGB.tif,4a RGB,532.2588597842835,314.94607087827427,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000003.png
,4a RGB.tif,4a RGB,422.02773497688753,538.557781201849,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000004.png
,4a RGB.tif,4a RGB,256.68104776579355,467.6949152542373,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000005.png
,4a RGB.tif,4a RGB,656.6625577812018,598.397534668721,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000006.png
,4a RGB.tif,4a RGB,231.48536209553157,829.8828967642527,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000007.png
,4a RGB.tif,4a RGB,423.6024653312789,1080.2650231124808,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000008.png
,4a RGB.tif,4a RGB,409.42989214175657,1099.1617873651771,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000009.png
,4a RGB.tif,4a RGB,551.1556240369799,908.6194144838213,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000010.png
,4a RGB.tif,4a RGB,2014.080123266564,170.0708782742681,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000011.png
,4a RGB.tif,4a RGB,1724.3297380585516,262.979969183359,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000012.png
,4a RGB.tif,4a RGB,1562.1325115562404,598.397534668721,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000013.png
,4a RGB.tif,4a RGB,1673.9383667180277,631.4668721109399,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000014.png
,4a RGB.tif,4a RGB,1420.406779661017,798.3882896764253,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000015.png
,4a RGB.tif,4a RGB,869.251155624037,1122.7827426810477,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000016.png
,4a RGB.tif,4a RGB,820.4345146379045,1333.7966101694915,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000017.png
,4a RGB.tif,4a RGB,458.24653312788905,1296.0030816640985,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000018.png
,4a RGB.tif,4a RGB,234.63482280431433,1609.3744221879815,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000019.png
,4a RGB.tif,4a RGB,595.2480739599383,1869.2049306625577,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000020.png
,4a RGB.tif,4a RGB,1244.0369799691834,1774.7211093990754,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000021.png
,4a RGB.tif,4a RGB,1645.593220338983,1226.7149460708783,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4a RGB/4a\4a RGB\0000000022.png
