survey id,image,class,x,y,chip name
,4c RGB.tif,4c RGB,1407.808936825886,39.368258859784284,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000001.png
,4c RGB.tif,4c RGB,1722.7550077041603,261.40523882896764,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000002.png
,4c RGB.tif,4c RGB,1273.9568567026195,207.864406779661,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000003.png
,4c RGB.tif,4c RGB,1266.0832049306625,229.9106317411402,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000004.png
,4c RGB.tif,4c RGB,777.9167950693375,395.2573189522342,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000005.png
,4c RGB.tif,4c RGB,544.8567026194145,651.9383667180277,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000006.png
,4c RGB.tif,4c RGB,670.8351309707242,548.0061633281972,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000007.png
,4c RGB.tif,4c RGB,434.6255778120185,508.63790446841296,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000008.png
,4c RGB.tif,4c RGB,1091.2881355932204,738.5485362095532,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000009.png
,4c RGB.tif,4c RGB,1143.2542372881355,417.3035439137134,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000010.png
,4c RGB.tif,4c RGB,1303.8767334360555,437.7750385208012,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000011.png
,4c RGB.tif,4c RGB,749.5716486902927,1182.62249614792,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000012.png
,4c RGB.tif,4c RGB,751.1463790446841,1209.3929121725732,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000013.png
,4c RGB.tif,4c RGB,1037.7473035439136,1286.5546995377504,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000014.png
,4c RGB.tif,4c RGB,1269.2326656394453,1651.8921417565484,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000015.png
,4c RGB.tif,4c RGB,1558.9830508474577,1505.442218798151,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000016.png
,4c RGB.tif,4c RGB,1776.295839753467,1286.5546995377504,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000017.png
,4c RGB.tif,4c RGB,1558.9830508474577,1248.7611710323574,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000018.png
,4c RGB.tif,4c RGB,1445.6024653312788,999.9537750385208,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000019.png
,4c RGB.tif,4c RGB,642.4899845916794,1683.386748844376,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000020.png
,4c RGB.tif,4c RGB,828.3081664098613,1061.3682588597842,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/4c RGB/4c\4c RGB\0000000021.png
