survey id,image,class,x,y,chip name
,/data/raw/4b RGB,4b RGB,564.0292758089369,316.675654853621,0000000001.png
,/data/raw/4b RGB,4b RGB,411.2057010785824,501.00924499229586,0000000002.png
,/data/raw/4b RGB,4b RGB,724.7303543913713,702.673343605547,0000000003.png
,/data/raw/4b RGB,4b RGB,1347.053158705701,1060.3120184899847,0000000004.png
,/data/raw/4b RGB,4b RGB,1350.204160246533,449.01771956856703,0000000005.png
,/data/raw/4b RGB,4b RGB,852.3459167950693,1310.8166409861326,0000000006.png
,/data/raw/4b RGB,4b RGB,315.1001540832049,1384.8651771956856,0000000007.png
,/data/raw/4b RGB,4b RGB,1971.5428878485861,928.1464569450865,0000000008.png
,/data/raw/4b RGB,4b RGB,822.1164809033465,1618.1096343761194,0000000009.png
,/data/raw/4b RGB,4b RGB,422.58323784751457,527.076547569809,00000000010.png
